0.4682191,0.8269839,4.4099815e-07,0.5344904,0.79003096,-0.030942101,0.5933916,0.7291654,-0.044381637,0.62920225,0.66545844,-0.05607942,0.6515664,0.61033154,-0.067254946,0.53424543,0.596129,-0.0221877,0.5496272,0.50001657,-0.04204212,0.5554796,0.4414999,-0.058993526,0.5601463,0.39008206,-0.07106486,0.49300155,0.5830006,-0.021935487,0.49284637,0.47612062,-0.03921848,0.4903601,0.4086138,-0.05632893,0.4874439,0.35391185,-0.068796344,0.4560874,0.59160465,-0.025664745,0.44943827,0.4931351,-0.043695144,0.44525972,0.43115568,-0.05736553,0.44265616,0.37992495,-0.066301465,0.42106235,0.61765283,-0.03258646,0.40435502,0.5416825,-0.050573748,0.39431077,0.48956698,-0.05922739,0.3870176,0.44141167,-0.06372777
0.45446023,0.82381046,4.3959685e-07,0.52279687,0.7860675,-0.030438231,0.58262014,0.72646534,-0.043449424,0.6169009,0.6627836,-0.054754317,0.6381782,0.6075552,-0.06549637,0.52182746,0.5941584,-0.021087263,0.5373348,0.4981534,-0.04040673,0.5422869,0.43952814,-0.057034627,0.5452117,0.38805318,-0.06887172,0.48021474,0.58143795,-0.020926775,0.48111516,0.47442853,-0.03776766,0.4787489,0.4077822,-0.0545933,0.4751747,0.3536404,-0.06665482,0.44299442,0.58985806,-0.024635896,0.43731374,0.49139336,-0.042192418,0.4327194,0.4299605,-0.055393122,0.42913356,0.37880844,-0.06388059,0.40742224,0.61589605,-0.031470925,0.39159438,0.5411239,-0.048975665,0.38226733,0.49058652,-0.05695639,0.37523693,0.4439742,-0.060800415
0.4508523,0.82260513,4.328359e-07,0.5183556,0.7850055,-0.030521458,0.5783404,0.7251477,-0.044254884,0.6136255,0.661899,-0.056193296,0.6359426,0.6081008,-0.06749784,0.51929104,0.5937799,-0.023092195,0.5344769,0.49606514,-0.043249533,0.5391862,0.43716353,-0.060166635,0.5420708,0.38559365,-0.07198823,0.47767782,0.5806782,-0.022770006,0.4784773,0.4729895,-0.040015105,0.47591376,0.4064794,-0.05662015,0.4723019,0.35266322,-0.06844137,0.44024682,0.5881101,-0.026187195,0.43416968,0.48910883,-0.043543495,0.4293349,0.42760313,-0.05620994,0.42545167,0.37692738,-0.06435259,0.40442216,0.613022,-0.03273189,0.38880444,0.53811705,-0.049595743,0.37956178,0.48762715,-0.056938242,0.3724568,0.4416529,-0.06032444
0.44586778,0.82254183,4.2449764e-07,0.5136685,0.7846183,-0.030221479,0.5734958,0.7238648,-0.04311249,0.60811126,0.6600515,-0.054309677,0.62974006,0.6057894,-0.06495949,0.5129912,0.5939865,-0.02194352,0.5280418,0.49817193,-0.04185829,0.5329124,0.4389273,-0.058876585,0.53588676,0.3867734,-0.07088358,0.4715681,0.57995707,-0.022016162,0.47207227,0.47246307,-0.03921533,0.46964955,0.40496767,-0.055889256,0.46598303,0.3497533,-0.0677386,0.4343614,0.58727866,-0.025870267,0.4280464,0.488758,-0.04351396,0.42371196,0.42769742,-0.056158148,0.4200505,0.377311,-0.064088434,0.3987289,0.61268866,-0.032891612,0.3830217,0.5365651,-0.050214965,0.37353387,0.48536566,-0.057620153,0.3659525,0.43893534,-0.060957197
0.44164547,0.8200744,4.416259e-07,0.50975776,0.7840898,-0.031243106,0.5692996,0.72548103,-0.04553949,0.60483074,0.66287214,-0.057991106,0.6281203,0.609139,-0.069877,0.51001436,0.5912418,-0.024435755,0.52555645,0.49376735,-0.044959214,0.53044164,0.43468338,-0.06210761,0.53332055,0.38293266,-0.07414651,0.46788895,0.57771987,-0.023984823,0.46942765,0.47051498,-0.041743096,0.46698883,0.40351325,-0.05864714,0.4630703,0.34962773,-0.07071981,0.43038768,0.5857455,-0.027308896,0.42483616,0.4865833,-0.045402426,0.4201605,0.42473653,-0.05861919,0.4160031,0.37440553,-0.06708214,0.39513934,0.6112622,-0.033763655,0.37922534,0.5359822,-0.05171489,0.36934102,0.48409414,-0.059962068,0.36140925,0.437317,-0.06390801
0.43666714,0.8190596,4.34448e-07,0.5049988,0.78446746,-0.03133644,0.56545347,0.7258928,-0.045225907,0.6014912,0.6623991,-0.05717855,0.62489176,0.6089464,-0.06861028,0.50581086,0.5938767,-0.024434762,0.5211206,0.49495164,-0.044885367,0.5257998,0.43481255,-0.06169271,0.52860916,0.3823489,-0.073384576,0.4640156,0.58059484,-0.02376936,0.4649769,0.47185397,-0.041412465,0.46274686,0.4046949,-0.05809009,0.45966494,0.3500433,-0.069861926,0.42662942,0.58805865,-0.026825748,0.4209737,0.48832858,-0.044740308,0.41680747,0.4262716,-0.0575615,0.4136156,0.3750638,-0.06565467,0.39097732,0.6124209,-0.03304061,0.37540674,0.5367747,-0.050594695,0.36605862,0.4857149,-0.058250822,0.3589425,0.43925458,-0.06172888
0.42661202,0.82008976,4.2463975e-07,0.49502355,0.7839401,-0.030882705,0.55637574,0.72460455,-0.044359166,0.5919859,0.66048414,-0.05578187,0.6151694,0.60735124,-0.06656115,0.49672103,0.5902975,-0.023613162,0.51199925,0.49391034,-0.043152425,0.51596063,0.43467334,-0.059674438,0.5176176,0.3833595,-0.07140243,0.45418274,0.576528,-0.02316333,0.4548709,0.46981835,-0.04036063,0.45270085,0.40410846,-0.056919206,0.4492851,0.3498923,-0.06862526,0.4162086,0.5844301,-0.026296087,0.41090548,0.48629603,-0.04386953,0.40678275,0.4266783,-0.05648526,0.40341797,0.3767172,-0.064390376,0.37993288,0.61088926,-0.032521825,0.36457112,0.53480923,-0.050200522,0.3555056,0.48420507,-0.05791535,0.34862652,0.43805236,-0.06123011
0.4221616,0.8250655,4.1482545e-07,0.48901844,0.7875533,-0.029766979,0.54949063,0.7257508,-0.04268829,0.586046,0.66243106,-0.05387337,0.6092661,0.60976505,-0.06466342,0.4905988,0.59401274,-0.023231465,0.5052891,0.49690694,-0.042786364,0.5095142,0.43744615,-0.059274267,0.5118512,0.3856316,-0.070893094,0.44809312,0.58023345,-0.023428729,0.44830725,0.47222495,-0.040243108,0.44577748,0.40537298,-0.056462213,0.44222623,0.35114294,-0.06798037,0.40981087,0.58779556,-0.027204722,0.4037724,0.48819345,-0.04445946,0.39985335,0.4276824,-0.056815367,0.39670095,0.37796658,-0.06458995,0.373261,0.6137973,-0.034028042,0.35722876,0.5364182,-0.05119909,0.3477345,0.4852668,-0.05839017,0.34058136,0.4389559,-0.061490897
0.40679055,0.82625425,4.422991e-07,0.47353595,0.78890777,-0.031764124,0.53464895,0.72917444,-0.045105554,0.5705016,0.6642238,-0.056471262,0.5936395,0.6105806,-0.06712205,0.47313723,0.5976393,-0.021961233,0.4879293,0.50021285,-0.04111416,0.49175084,0.44017074,-0.0574937,0.49315548,0.38893634,-0.0688936,0.43039992,0.58424306,-0.02078448,0.42997783,0.4748651,-0.037365545,0.42741317,0.4083833,-0.053784795,0.42336214,0.35478425,-0.065189056,0.39226145,0.5915411,-0.023415856,0.3848158,0.4913603,-0.040384762,0.3802272,0.4320773,-0.05265952,0.37656012,0.3838746,-0.060106236,0.35589615,0.6167479,-0.029285567,0.33833474,0.5418024,-0.0462093,0.32842582,0.4915503,-0.053461,0.320836,0.44634324,-0.056314256
0.3993011,0.829576,4.2650643e-07,0.4677502,0.7910677,-0.03127321,0.52842325,0.72906744,-0.044400223,0.56314313,0.6635942,-0.055506814,0.58593464,0.60965806,-0.06607366,0.46611035,0.59664094,-0.022669489,0.47920513,0.49932498,-0.041928202,0.48228103,0.44002473,-0.05846148,0.48370013,0.38835877,-0.070205174,0.42249835,0.58416104,-0.021964798,0.4211353,0.47608793,-0.038729556,0.41813114,0.40984392,-0.055163972,0.41435176,0.35580054,-0.066797994,0.38387305,0.593161,-0.025042867,0.37627196,0.49355775,-0.042571977,0.37132502,0.4327045,-0.05534231,0.36739144,0.3820561,-0.06329478,0.34742528,0.6206666,-0.031285055,0.33047682,0.5434848,-0.049024813,0.32027477,0.4925372,-0.056661516,0.31218562,0.44596237,-0.059956186
