0.3745626,0.84951925,4.3910475e-07,0.4406549,0.7710268,-0.005370256,0.49122483,0.6903102,-0.015091364,0.53973603,0.6359199,-0.030981636,0.56396097,0.57470155,-0.044295453,0.41311997,0.5583847,0.01729513,0.46871436,0.47974184,-0.025825476,0.5188542,0.50005805,-0.06543742,0.55227894,0.541632,-0.084551685,0.3915966,0.5444114,-0.0011257966,0.416226,0.41247898,-0.021460103,0.44881427,0.33095232,-0.045023043,0.47598898,0.27234274,-0.06160232,0.369267,0.55923116,-0.02705311,0.38104212,0.4322884,-0.04691179,0.39812186,0.34857368,-0.06271506,0.41539592,0.28451303,-0.07219864,0.35123977,0.59323543,-0.055275835,0.3593436,0.49694353,-0.06855036,0.3687247,0.43098524,-0.06906955,0.38031965,0.37612838,-0.06795651
0.38652492,0.83842766,4.2328062e-07,0.4535866,0.76083606,-0.00304078,0.5045158,0.68028057,-0.010697871,0.55169827,0.62781984,-0.025306998,0.5759376,0.5701458,-0.037450448,0.42806056,0.5463218,0.024286695,0.483069,0.4720475,-0.017734507,0.53249246,0.49237603,-0.057291023,0.5647949,0.533099,-0.07622827,0.4070528,0.53129786,0.0050085546,0.43234867,0.40324777,-0.013593857,0.4646835,0.32399035,-0.035795756,0.4906904,0.26628137,-0.051087998,0.38453707,0.54451,-0.02214413,0.39571038,0.42119005,-0.040342562,0.4129672,0.33826515,-0.05393505,0.43032545,0.27472776,-0.061431617,0.36561212,0.57669306,-0.05176214,0.37420943,0.4802938,-0.06376268,0.38425368,0.41484627,-0.06282127,0.3962368,0.3610695,-0.06025936
0.3853947,0.84027517,4.39747e-07,0.4525874,0.7632137,-0.004345575,0.5027969,0.68275154,-0.012954138,0.54916275,0.6301016,-0.02834666,0.5761328,0.5712013,-0.041170668,0.4267201,0.5474804,0.023001628,0.48324192,0.47184527,-0.019016232,0.5331374,0.49342155,-0.05825258,0.5653669,0.5349914,-0.07693325,0.4055249,0.5317951,0.004158482,0.4312603,0.4028609,-0.014781486,0.46464044,0.32367843,-0.037056297,0.49174827,0.26650268,-0.052259084,0.3833586,0.5453519,-0.02259137,0.3943163,0.42121267,-0.04128849,0.41187835,0.33781776,-0.0551928,0.42964584,0.273935,-0.062767036,0.36503613,0.57848924,-0.051849954,0.37360692,0.4816964,-0.06390955,0.38387063,0.41579276,-0.06280215,0.39603359,0.36160952,-0.060046356
0.3856213,0.8383352,4.306074e-07,0.45361862,0.7603909,-0.0045384276,0.50426614,0.68047446,-0.013301404,0.550686,0.627561,-0.0288253,0.57581186,0.5679546,-0.041985426,0.4276411,0.5472538,0.022339124,0.48351717,0.4710273,-0.019840578,0.5327391,0.4916162,-0.05895768,0.5648667,0.5336551,-0.07753016,0.4064691,0.5319925,0.0036439286,0.43229845,0.4031564,-0.015356815,0.4650879,0.32420725,-0.03783204,0.4923172,0.26698345,-0.053507812,0.3838571,0.54582465,-0.022999069,0.39516145,0.42152762,-0.041838456,0.41308728,0.33788317,-0.056545902,0.43171865,0.27373353,-0.064991176,0.3649323,0.5784983,-0.052106254,0.37318444,0.481145,-0.06427457,0.38344866,0.41433144,-0.06395582,0.39615592,0.35973006,-0.062150404
0.38679546,0.8392143,4.1265167e-07,0.45434612,0.76223993,-0.002740347,0.5050499,0.6815301,-0.010411452,0.55209184,0.62918246,-0.025155675,0.57637584,0.5710739,-0.03743439,0.42759213,0.54660064,0.024797672,0.48284626,0.47334164,-0.017101672,0.5319987,0.4946584,-0.056490913,0.56397885,0.53638816,-0.075245,0.40648362,0.53178245,0.005270306,0.43139294,0.4048991,-0.013283795,0.46402285,0.32583418,-0.035385538,0.49064964,0.26850787,-0.05057763,0.38411522,0.5458084,-0.0221868,0.39481032,0.42308253,-0.04046758,0.41198424,0.33957058,-0.054396164,0.4297377,0.27561533,-0.062145315,0.36566758,0.5791339,-0.052091695,0.3740705,0.48321736,-0.06433933,0.38389537,0.41710663,-0.06387189,0.3961481,0.3631931,-0.061644837
0.3870279,0.8409728,4.1742047e-07,0.45474324,0.7633975,-0.0026737398,0.5051445,0.6836234,-0.010601731,0.55136895,0.6318084,-0.025588127,0.57574564,0.57339346,-0.03800759,0.4274635,0.5482222,0.024213895,0.48360088,0.47370356,-0.017784717,0.5328338,0.4956258,-0.056904025,0.5644843,0.5384231,-0.07542469,0.4064554,0.53321594,0.0045386855,0.43162423,0.40534258,-0.0142662795,0.46451172,0.32608807,-0.03637707,0.49151248,0.26855347,-0.05158949,0.38462114,0.54734963,-0.023009835,0.39510816,0.4246574,-0.04149856,0.41205466,0.34124547,-0.05560325,0.429655,0.27725312,-0.0634801,0.3670037,0.58082217,-0.052966468,0.37499183,0.4845848,-0.06516091,0.38444337,0.41841432,-0.06471221,0.39622477,0.3641728,-0.06256847
0.38607025,0.8461417,3.9771032e-07,0.45463258,0.7648788,-0.0018042075,0.5044709,0.6833468,-0.008965563,0.54916906,0.63137937,-0.023408199,0.57341987,0.57440567,-0.035190348,0.4267427,0.5506755,0.025897317,0.4832684,0.475297,-0.016619882,0.5324697,0.4991685,-0.05627366,0.5636793,0.54320896,-0.07500808,0.40541452,0.5363845,0.0060064443,0.43053886,0.40758574,-0.013269545,0.46230912,0.327781,-0.035587426,0.4877866,0.26993024,-0.05066912,0.38363135,0.5506408,-0.02184492,0.3946767,0.4267277,-0.040506512,0.41029382,0.343852,-0.054275386,0.42635408,0.28057727,-0.06160766,0.36619365,0.58383304,-0.052088782,0.37400672,0.48742667,-0.064616255,0.38264054,0.42100164,-0.06422673,0.39348412,0.36643484,-0.061792694
0.38367498,0.84738153,4.073659e-07,0.45260638,0.7665762,-0.0007498727,0.5028004,0.68624836,-0.00786643,0.5484903,0.6334103,-0.02237467,0.57435,0.574486,-0.03430135,0.4241597,0.55239266,0.026346788,0.4791555,0.47557592,-0.014999254,0.5293812,0.49525416,-0.05386889,0.5630511,0.53612393,-0.072474994,0.40318832,0.5385339,0.005981894,0.4270563,0.40867382,-0.012463992,0.4597236,0.32850403,-0.03437858,0.4862706,0.27057862,-0.049561564,0.3822301,0.5528641,-0.022081256,0.3915268,0.4289518,-0.03965762,0.40803245,0.3447625,-0.0529761,0.42526072,0.28031373,-0.060580853,0.36604998,0.5859298,-0.052476812,0.3727469,0.4894982,-0.063900545,0.38159636,0.42279828,-0.06287722,0.39268374,0.36791033,-0.06045075
0.38531822,0.84980893,4.080601e-07,0.45387495,0.76849973,-0.0017115636,0.5034461,0.6873398,-0.009039801,0.54832643,0.6351591,-0.02377561,0.57413244,0.5759127,-0.035765607,0.424021,0.5526154,0.026838632,0.48001197,0.47671264,-0.015961835,0.5303604,0.49998865,-0.056170724,0.5629972,0.5430046,-0.07524771,0.40273222,0.53894925,0.006733129,0.42686006,0.41034293,-0.012164539,0.459089,0.3301489,-0.034637377,0.4850633,0.27068993,-0.050140176,0.3814087,0.55333316,-0.021421684,0.3919465,0.4297667,-0.039354015,0.40780482,0.34618056,-0.052538287,0.4242887,0.28200752,-0.059677556,0.36462873,0.5860808,-0.052130252,0.37202197,0.4880816,-0.06352248,0.38113546,0.42135236,-0.06216513,0.39260155,0.36699745,-0.059204295
0.38548785,0.85042036,4.0563526e-07,0.45360342,0.7699462,-0.00078708486,0.50287986,0.68880767,-0.0076067518,0.5480852,0.6361451,-0.021989746,0.57247186,0.5775103,-0.033692796,0.42207617,0.55449206,0.0279213,0.47813943,0.47874522,-0.013643368,0.5284115,0.50083613,-0.052718606,0.56123453,0.54380155,-0.07117918,0.40185696,0.54021704,0.0074434387,0.4260431,0.41070384,-0.010519911,0.45826456,0.3302609,-0.03216835,0.48498705,0.27216694,-0.047286063,0.38077706,0.5542191,-0.02106448,0.39077592,0.4288184,-0.03865519,0.40651083,0.3440369,-0.05234519,0.4231113,0.27970454,-0.06009849,0.3641673,0.58597577,-0.05198918,0.37174156,0.48695225,-0.0636086,0.3802244,0.4190145,-0.06313794,0.39104408,0.36388576,-0.061102826
